filename, OK, spaghetti, stringing, unsmooth_surface
stringing_121_jpg.rf.076518a16d090dcfc93b09503d53664b.jpg,0,0,1,0
stringing_67_jpg.rf.083b2681b1e05f27251dcb35f092b174.jpg,0,0,1,0
OK_72_jpg.rf.08398733162f92205b1e3c2dd02d6259.jpg,1,0,0,0
OK_45_jpg.rf.08450873814bbf4235799d0534d5154c.jpg,1,0,0,0
stringing_171_jpg.rf.088da0426253d1bae08bc627d8d8405f.jpg,0,0,1,0
under-exstrosion_188_jpg.rf.07d4e8eca8b4224986a1887cb47f654a.jpg,0,0,0,1
spaghetti_11_jpg.rf.070aac3558aeaaddaf0385c7dd5e332b.jpg,0,1,0,0
under-exstrosion_146_jpg.rf.088eb84b6cadabdf6e6a7da0eefb4ab9.jpg,0,0,0,1
OK_50_jpg.rf.08f91c4536febd65ce5dea13f9587427.jpg,1,0,0,0
blobs_151_jpg.rf.0915dadb8c6e5fc339a3a54666f665e5.jpg,0,0,0,1
spaghetti_88_jpg.rf.083c856485adb75f02166b7b9732f61d.jpg,0,1,0,0
under-exstrosion_51_jpg.rf.0918fa4069e2ee3c551e9d9a7f25a11f.jpg,0,0,0,1
blobs_141_jpg.rf.095dd97425f20154d4c9659d8de66b23.jpg,0,0,0,1
OK2_103_jpg.rf.091c6bd8b6be613f5184c4f2a307441d.jpg,1,0,0,0
OK2_35_jpg.rf.09ab3f690941d8a92a65ab277f0cd54e.jpg,1,0,0,0
stringing_8_jpg.rf.090a9c2415c8a0d21a7c5dbb8039ff05.jpg,0,0,1,0
blobs_107_jpg.rf.09ae733eeeb59268601d1ad59eb6a573.jpg,0,0,0,1
stringing_168_jpg.rf.09c43599120e285f207a7fa09046dddd.jpg,0,0,1,0
blobs_74_jpg.rf.096deb49bc0417f83c9e2458805ef714.jpg,0,0,0,1
OK2_59_jpg.rf.096dbfe4a88659da59dcec1d4bc45774.jpg,1,0,0,0
stringing_27_jpg.rf.09fc3dab4d48f4e69c6cd8ce43aad241.jpg,0,0,1,0
OK2_92_jpg.rf.0a2e566d72ca3cc3290d56e6e6b44dff.jpg,1,0,0,0
OK2_105_jpg.rf.09c9502c1e2715fa5f0ca77a698fa664.jpg,1,0,0,0
under-exstrosion_56_jpg.rf.0a9793fccbe791da035e6c3f93771f26.jpg,0,0,0,1
under-exstrosion_153_jpg.rf.09fe5fbab9bdfe77796907a7cf1d2b4c.jpg,0,0,0,1
stringing_71_jpg.rf.0a47fef527f1673c6d711f5d72ee7082.jpg,0,0,1,0
OK_19_jpg.rf.0aab0a7b887b066aa2bb87c3c36779aa.jpg,1,0,0,0
OK2_79_jpg.rf.0a3d8f2aed04b2e4b097608073c0e5a1.jpg,1,0,0,0
OK_28_jpg.rf.0ac0c131cb24f2b543d0004fd7e82ec9.jpg,1,0,0,0
spaghetti_20_jpg.rf.0ac3094449af19afe2934fecdc52f1c6.jpg,0,1,0,0
under-exstrosion_157_jpg.rf.0ad969143c574fe821cb8ef9f2a2354a.jpg,0,0,0,1
blobs_17_jpg.rf.0b688fa5b793c2e9f48b9d94c2705966.jpg,0,0,0,1
blobs_64_jpg.rf.0b4eb5ed3b388675c760e91b1ba612ff.jpg,0,0,0,1
OK2_32_jpg.rf.0bb9e107b2f916e7383077ce3fc41938.jpg,1,0,0,0
under-exstrosion_70_jpg.rf.0b9f281b8269f42c06f34fe7cdc74c33.jpg,0,0,0,1
OK2_57_jpg.rf.0bbfd95652265c80a6f392d55aac4627.jpg,1,0,0,0
OK2_57_jpg.rf.0c3b4387e278568d1889a9008b617f34.jpg,1,0,0,0
under-exstrosion_74_jpg.rf.0c3c550ae0116fad0a3f66555d1d7f19.jpg,0,0,0,1
blobs_104_jpg.rf.0c75d23566e7f230041039613b9acab1.jpg,0,0,0,1
stringing_156_jpg.rf.0cabcf4999fef49938d6e9e6aa06b8e1.jpg,0,0,1,0
stringing_75_jpg.rf.0b9ca15d51f949a357156a9059e830bf.jpg,0,0,1,0
spaghetti_50_jpg.rf.0cae12c02a9aa887c233c33a2d819e3c.jpg,0,1,0,0
OK_31_jpg.rf.0c9981807c04423baf053f02c2e18d51.jpg,1,0,0,0
under-exstrosion_177_jpg.rf.0d70c7de394f81ca70a73abae027b1b1.jpg,0,0,0,1
OK2_45_jpg.rf.0d5dbc30cd14bd59b23e4f464ce6e397.jpg,1,0,0,0
under-exstrosion_109_jpg.rf.0d92542fc6b08b2573ee7a50e1ce9348.jpg,0,0,0,1
OK_56_jpg.rf.0d867446147c68329c87e3cbed56c627.jpg,1,0,0,0
under-exstrosion_125_jpg.rf.0d74ff8e5b7a6cb82551d96b1a457acf.jpg,0,0,0,1
under-exstrosion_130_jpg.rf.0de9a391ccd628db0382d52578e1fa4b.jpg,0,0,0,1
under-exstrosion_46_jpg.rf.0e0593ebca2a0f8b6c1951d4234c4992.jpg,0,0,0,1
OK_27_jpg.rf.0e2bf003413659d3267c1333b7458a98.jpg,1,0,0,0
spaghetti_63_jpg.rf.0de212fec4c3c37abed7b047d4253c78.jpg,0,1,0,0
under-exstrosion_3_jpg.rf.0e49341968fb6eadedfdc57bd9c430d1.jpg,0,0,0,1
blobs_144_jpg.rf.0e3a709b9fc15477c95b6248734578de.jpg,0,0,0,1
stringing_177_jpg.rf.0eaf073b5dfe203cca755982f64b75fe.jpg,0,0,1,0
OK_13_jpg.rf.0ee5102073d3e2a72df07acd9ec80f6c.jpg,1,0,0,0
OK_83_jpg.rf.0eec091bd9428aafb0d4aebaf4ce24d6.jpg,1,0,0,0
OK2_21_jpg.rf.0f027d4c19d60b318c633cbb41c67ca9.jpg,1,0,0,0
OK_12_jpg.rf.0f06ef9abaa0a4325c5e53c2fb49902d.jpg,1,0,0,0
OK_109_jpg.rf.0f0f8bedfde29019cc168ab3c428e273.jpg,1,0,0,0
OK_28_jpg.rf.0ffb2b7b3f010d98e481e1990587cc6d.jpg,1,0,0,0
blobs_78_jpg.rf.0e7367fb954ccded871dfa6ff12b20c8.jpg,0,0,0,1
stringing_202_jpg.rf.10bc36d7b8f3f0dbd395624e1f581f7c.jpg,0,0,1,0
spaghetti_18_jpg.rf.111e5c8bbdf65c797d8b3bb8b317ba9f.jpg,0,1,0,0
stringing_49_jpg.rf.10d317ecb7a4005485091afc315866dc.jpg,0,0,1,0
stringing_16_jpg.rf.10f56e4fcd2624bee0a64e931c7ad953.jpg,0,0,1,0
under-exstrosion_38_jpg.rf.10d6fb5663bfb05269840d4ac82b9b85.jpg,0,0,0,1
spaghetti_31_jpg.rf.100566d78bbf816829cc98ff6685e052.jpg,0,1,0,0
under-exstrosion_182_jpg.rf.0f3229da3f320285e7f7280e538000d2.jpg,0,0,0,1
spaghetti_74_jpg.rf.115f6e5944d1977042668a2197e04afa.jpg,0,1,0,0
blobs_10_jpg.rf.118da60fde1c3e46992a77cfae10c99c.jpg,0,0,0,1
stringing_196_jpg.rf.11b464ddd9fcd3c5ec90d0b8b3df71d6.jpg,0,0,1,0
under-exstrosion_176_jpg.rf.112b2a270b44aa5e3cc4c3c7d0c288e4.jpg,0,0,0,1
under-exstrosion_52_jpg.rf.11b1b2483844df3025685934f5a3c337.jpg,0,0,0,1
under-exstrosion_24_jpg.rf.11e2c87d995571322e8cff167f3b9cfd.jpg,0,0,0,1
under-exstrosion_6_jpg.rf.11f4c78d4ceb49fe47c49866b4a53f87.jpg,0,0,0,1
stringing_202_jpg.rf.11d0e606eda343e8789eefe4a8e9b1fb.jpg,0,0,1,0
OK2_35_jpg.rf.11df9899aa5db87bcf7e0bb1c684fb83.jpg,1,0,0,0
OK_115_jpg.rf.127daf18a05a8778cef22b0469f27d27.jpg,1,0,0,0
OK2_0_jpg.rf.12b2a693121570bf31dd1ba678fa96d8.jpg,1,0,0,0
OK_12_jpg.rf.135bec5bb3f487809a9831425d430003.jpg,1,0,0,0
stringing_15_jpg.rf.12bde792c83934f74864bb6383b618ab.jpg,0,0,1,0
stringing_168_jpg.rf.12f6710845b74c804fd628a9d736f796.jpg,0,0,1,0
stringing_71_jpg.rf.12fdf9680374add68e6bc1f2bd64b62e.jpg,0,0,1,0
OK_72_jpg.rf.12c9feaf8f3d4ddbe717834bea5e6803.jpg,1,0,0,0
spaghetti_72_jpg.rf.12ff48ea25835ee2cf0581a1561e6bf7.jpg,0,1,0,0
spaghetti_42_jpg.rf.138515f3b2058832f5d9bbf4978b6526.jpg,0,1,0,0
blobs_45_jpg.rf.13a430bc8a91fcc87be931ab82302b1d.jpg,0,0,0,1
spaghetti_111_jpg.rf.138017cd76274cfc5fd41f689736befe.jpg,0,1,0,0
stringing_184_jpg.rf.13df3d335dada95612bfc5120ccc074d.jpg,0,0,1,0
under-exstrosion_110_jpg.rf.14163401d940da8998f7cdb67720c62b.jpg,0,0,0,1
stringing_216_jpg.rf.13c06747ea517bc734dd20b07af85bc5.jpg,0,0,1,0
OK_95_jpg.rf.1380f2724b309c483ab719f63b49192d.jpg,1,0,0,0
stringing_159_jpg.rf.14450ec3f60120c247173afba7d08ebe.jpg,0,0,1,0
blobs_81_jpg.rf.14463602673917bc8933bd4595492d9e.jpg,0,0,0,1
stringing_154_jpg.rf.14a1a7022d231547a242eeab04b29833.jpg,0,0,1,0
OK_97_jpg.rf.14b5bf6a7e6d540e254801f381705d79.jpg,1,0,0,0
OK_15_jpg.rf.1502aca444a9f525723c895d50b64301.jpg,1,0,0,0
blobs_58_jpg.rf.146fca257fbfb92548d3c8a41b66f756.jpg,0,0,0,1
stringing_106_jpg.rf.151233f442226f948e3572528ffce9ef.jpg,0,0,1,0
stringing_23_jpg.rf.155caa98dbfbc739caf5cac4b5d39d82.jpg,0,0,1,0
under-exstrosion_167_jpg.rf.152ac49acdd125334dc5e4c0fe4562e7.jpg,0,0,0,1
spaghetti_123_jpg.rf.151decd82b2410d682a65df0694d5937.jpg,0,1,0,0
OK2_59_jpg.rf.15779fca2df9105e3b68c41fff3e645e.jpg,1,0,0,0
stringing_87_jpg.rf.1562eed52861f4e8206eba0481878e29.jpg,0,0,1,0
stringing_127_jpg.rf.159c972591e31d14e70a4d2ecd489876.jpg,0,0,1,0
OK2_5_jpg.rf.157898c2fecc19d6a367b5544bc20875.jpg,1,0,0,0
OK2_52_jpg.rf.15bfb86b2729586cb9994144fe393b17.jpg,1,0,0,0
OK_105_jpg.rf.15c338b082cc9d6879b0019023973d57.jpg,1,0,0,0
under-exstrosion_27_jpg.rf.1566f12fd80a5f317e68ff27979debeb.jpg,0,0,0,1
spaghetti_33_jpg.rf.15bab2dfd1489ecfcf6e3edad47672b6.jpg,0,1,0,0
OK2_103_jpg.rf.15f1607c8fa8a0819e1f02c29cc17498.jpg,1,0,0,0
OK_38_jpg.rf.15eb09f57a1edbae9201e37c4e7736ae.jpg,1,0,0,0
stringing_30_jpg.rf.160b585bd85e7510e3c5e2f3be4d0b78.jpg,0,0,1,0
OK_46_jpg.rf.15de1eb3d4b30eaecc1ec579412b5836.jpg,1,0,0,0
OK2_95_jpg.rf.16653469cb3ad396e9159bfc4a9090b8.jpg,1,0,0,0
stringing_189_jpg.rf.16636b4fa600966ebf43863f5ada30f9.jpg,0,0,1,0
OK2_33_jpg.rf.169ac7837ac32352dddb0d4b961c406b.jpg,1,0,0,0
under-exstrosion_178_jpg.rf.16b57188416391b6508ba61bc15fd66b.jpg,0,0,0,1
OK2_47_jpg.rf.16de3477665b1b415d8994f993733d20.jpg,1,0,0,0
stringing_199_jpg.rf.16a6769378aea4827954cd34571d4417.jpg,0,0,1,0
OK_40_jpg.rf.1737dfce85d0580397c68f735af2a1a9.jpg,1,0,0,0
stringing_145_jpg.rf.175eaa87925989403a32186d0d452a83.jpg,0,0,1,0
OK_117_jpg.rf.17391c19c9d921de2e92d7dc8d7e6a17.jpg,1,0,0,0
under-exstrosion_171_jpg.rf.17994cc76c82a23a61c6683d1ccaaa50.jpg,0,0,0,1
spaghetti_57_jpg.rf.174db32966d71ef52ee8ea9da2aeeeed.jpg,0,1,0,0
OK_42_jpg.rf.175ec1922db14b5471121c4b811317fe.jpg,1,0,0,0
under-exstrosion_16_jpg.rf.3d7d868603612197ed3e8480b7ba72c2.jpg,0,0,0,1
stringing_145_jpg.rf.3b10ece2f8a860cacd4df500b3e6dc51.jpg,0,0,1,0
stringing_206_jpg.rf.3a6e45676a26e6c1f4b760453e43d741.jpg,0,0,1,0
blobs_28_jpg.rf.3dcad3a7ba430bbb2d1243673e93aa3d.jpg,0,0,0,1
stringing_85_jpg.rf.3d3e8d0bf4b1d9da5e1593b62df9d59f.jpg,0,0,1,0
blobs_159_jpg.rf.3a64b72371d84ce331fc4d01fe377447.jpg,0,0,0,1
blobs_49_jpg.rf.3a9ab3f6a000dbccba88cbc370db4922.jpg,0,0,0,1
under-exstrosion_153_jpg.rf.3b646edce7e62982dc7ff19537ecafa4.jpg,0,0,0,1
cracks_118_jpg.rf.3aedd4aafbc7c1113e40f0b75e57ddc8.jpg,0,0,0,1
stringing_195_jpg.rf.3d5ce971f3851b9f356733677e89c845.jpg,0,0,1,0
blobs_157_jpg.rf.3c4ca7feaef1729a5e700ffdfaf41852.jpg,0,0,0,1
spaghetti_17_jpg.rf.3be12da1c0d644df9f687a335633de41.jpg,0,1,0,0
blobs_27_jpg.rf.3c197f19217b9a15eace8f6983752745.jpg,0,0,0,1
OK2_28_jpg.rf.3d24a7a9992010815086f59c2da823ab.jpg,1,0,0,0
under-exstrosion_26_jpg.rf.3a9d16317617b46010ab8348d5812a57.jpg,0,0,0,1
blobs_18_jpg.rf.3d5b36396ad385e8daf16a3517fe07ef.jpg,0,0,0,1
stringing_39_jpg.rf.3a9081d9228a74671c5a431e4b5206ee.jpg,0,0,1,0
blobs_65_jpg.rf.3cbdb6c9bcea2bbf9323f59c35e1adde.jpg,0,0,0,1
stringing_113_jpg.rf.3d68d70689d3a1fed96e42cd1fe723e5.jpg,0,0,1,0
stringing_4_jpg.rf.3e10849de478859a474264fb912d07b4.jpg,0,0,1,0
OK2_90_jpg.rf.3e1dbf551fc96c8e2b949f382d72d4c5.jpg,1,0,0,0
blobs_50_jpg.rf.3d6f603ba2b1fc9cb4cfc0109f1c40c7.jpg,0,0,0,1
spaghetti_83_jpg.rf.3ad25b4b8a424d8f58cf2f2f14f5cff9.jpg,0,1,0,0
blobs_42_jpg.rf.3b91b6c78558ac5454493fea6d32edc8.jpg,0,0,0,1
OK2_105_jpg.rf.3e2f5113cd565b7b998512c053ddb766.jpg,1,0,0,0
under-exstrosion_176_jpg.rf.3ce88dda51d6db80f8d874c38179cdcb.jpg,0,0,0,1
OK_13_jpg.rf.3d1a9c8bab5cc91cb8ecd32109f2d97c.jpg,1,0,0,0
OK2_9_jpg.rf.3e6a8aa112c51a23a417f2a22b55022d.jpg,1,0,0,0
under-exstrosion_132_jpg.rf.3b58b504e52ad6d73c4a0ef3ac5187ac.jpg,0,0,0,1
under-exstrosion_17_jpg.rf.3e408fdd4a605d8ee5814a4b9dcbac5a.jpg,0,0,0,1
under-exstrosion_171_jpg.rf.3eaf8213fd12dbb5a82b009c1a55f263.jpg,0,0,0,1
OK_6_jpg.rf.3e9b74463e4c5c918fd01cfcfc2081cb.jpg,1,0,0,0
OK_91_jpg.rf.3f198b00ae61afd042cceeb659f93920.jpg,1,0,0,0
stringing_209_jpg.rf.3f675c42ec8eaa3c3f00f0e9ba6ac61f.jpg,0,0,1,0
blobs_102_jpg.rf.3f6fb3057c2db7e8ee527d3f65f4f3eb.jpg,0,0,0,1
spaghetti_69_jpg.rf.3ebf35771ad5a166ada51d362f30f8a0.jpg,0,1,0,0
blobs_8_jpg.rf.40621d21fdd15273a53903e2b9e29afd.jpg,0,0,0,1
blobs_95_jpg.rf.3fe232f142f06775602d4a8d1cb63187.jpg,0,0,0,1
blobs_34_jpg.rf.3feb44b12e6b587747e612fbd2d545ac.jpg,0,0,0,1
OK_14_jpg.rf.3f210d81e1c1731a340849e0d4ec3476.jpg,1,0,0,0
OK_92_jpg.rf.3f88381eb892b7e86749e8d15bfc728a.jpg,1,0,0,0
stringing_35_jpg.rf.40261ce3d4b4f52c80fd4d6efa227fa0.jpg,0,0,1,0
stringing_200_jpg.rf.4018b9c76ffcfdece3e32864f8b0bca4.jpg,0,0,1,0
spaghetti_22_jpg.rf.3fe45ebc33a3729595187d898b0eef00.jpg,0,1,0,0
under-exstrosion_26_jpg.rf.40d189fc0b1ce5c8f8be86a506b595f7.jpg,0,0,0,1
stringing_67_jpg.rf.4094b49b57d0a7571b14215ffe47974b.jpg,0,0,1,0
stringing_152_jpg.rf.40d57fb82bc27a7d35080381d7903f6e.jpg,0,0,1,0
stringing_152_jpg.rf.4106c5ff7fcee38c53e903b3931622e5.jpg,0,0,1,0
spaghetti_72_jpg.rf.411f6533d39bae03fd7ef56e5d52c979.jpg,0,1,0,0
spaghetti_82_jpg.rf.40e634e291a25a493ecc29c98eb7d313.jpg,0,1,0,0
stringing_2_jpg.rf.4097a6c74dd9dd7e32a80219d3a907e3.jpg,0,0,1,0
blobs_94_jpg.rf.410f729277d32cf761071f984ff6bf20.jpg,0,0,0,1
spaghetti_87_jpg.rf.412112ad84db7e923592f001f17e0a43.jpg,0,1,0,0
blobs_73_jpg.rf.41e34ef2d12767be10e8fe7d4c7c626a.jpg,0,0,0,1
stringing_149_jpg.rf.41dca00248ed688bdbafeeb326f37fcc.jpg,0,0,1,0
spaghetti_42_jpg.rf.416d2b7245cc6db7bd96b3c6acefe523.jpg,0,1,0,0
blobs_80_jpg.rf.40fca0b8238378b0683530b8dbf4e5a6.jpg,0,0,0,1
stringing_133_jpg.rf.4135de4ce29be83c116742e507fb0a08.jpg,0,0,1,0
stringing_80_jpg.rf.4208fd41b70bd441f23f56fded8f9100.jpg,0,0,1,0
OK2_21_jpg.rf.4149d85e187ead7bcf73edbfb9fe6d14.jpg,1,0,0,0
under-exstrosion_89_jpg.rf.427713c423c14d0fb1c4a11f9ed56d27.jpg,0,0,0,1
blobs_58_jpg.rf.429ae836b5107dea6634b3670720cc9d.jpg,0,0,0,1
OK2_80_jpg.rf.42fe6a6ad5638736614b609d559a2512.jpg,1,0,0,0
spaghetti_58_jpg.rf.4314701c66af5c563ad630b93660c9ad.jpg,0,1,0,0
blobs_74_jpg.rf.42c2db549ff9ef386e829e07f72ee491.jpg,0,0,0,1
under-exstrosion_157_jpg.rf.4369f14a3a87e8d9d3242f0ec94f530f.jpg,0,0,0,1
stringing_40_jpg.rf.4374c8ae0c6e7c9744e1f0c14b85607e.jpg,0,0,1,0
OK_32_jpg.rf.43289bc794c2e2e55f81dad09f033d5a.jpg,1,0,0,0
stringing_106_jpg.rf.439db6d64bb602f45255fdef4f0546e3.jpg,0,0,1,0
spaghetti_93_jpg.rf.43c8e3567f92f8950c409e7808b4c0c3.jpg,0,1,0,0
blobs_99_jpg.rf.43d99b5cb860f26766da0dba856866ed.jpg,0,0,0,1
stringing_86_jpg.rf.4406d8c60fa76c7332f84989ce9ca9ef.jpg,0,0,1,0
OK_1_jpg.rf.43cffdf0d94f8f52011d07279e1d3e10.jpg,1,0,0,0
under-exstrosion_17_jpg.rf.43d04ce9fd9ef1322a0c3754c4bbeec8.jpg,0,0,0,1
stringing_194_jpg.rf.442a441da491dba3efdf3ea856cfc9f3.jpg,0,0,1,0
under-exstrosion_68_jpg.rf.441dcc17720cdc206bfc7ebe293f0258.jpg,0,0,0,1
stringing_25_jpg.rf.43fadac6a92cf63d3b93f702264b03e6.jpg,0,0,1,0
stringing_14_jpg.rf.445841f15043c69a0ed24f266d42f6e0.jpg,0,0,1,0
under-exstrosion_107_jpg.rf.4451924194b2f6b83291fe1a3a7d303e.jpg,0,0,0,1
under-exstrosion_50_jpg.rf.442b6290c79c5aef19194571a7aa414a.jpg,0,0,0,1
stringing_127_jpg.rf.44a3d2cdf6a73e8885d4ec41ae4782cc.jpg,0,0,1,0
blobs_96_jpg.rf.44e3f1c793ec7c07f1a1addba19fd7de.jpg,0,0,0,1
blobs_126_jpg.rf.44be22fd525905fc6adb952a50c489b0.jpg,0,0,0,1
OK_37_jpg.rf.450661289d344b0094ed433c9bf7f4b8.jpg,1,0,0,0
stringing_7_jpg.rf.44fbb05e3023eca1e77563a978473e96.jpg,0,0,1,0
stringing_39_jpg.rf.4553e5d5990c60a59971e9ed03816cfb.jpg,0,0,1,0
OK2_89_jpg.rf.458f1e734f093c1f5babf85ca897d1ae.jpg,1,0,0,0
blobs_113_jpg.rf.4570c2cf27444494a472cef2fa366484.jpg,0,0,0,1
under-exstrosion_104_jpg.rf.45467b4a149a35462a3fe6970c1a3548.jpg,0,0,0,1
under-exstrosion_129_jpg.rf.45de04f8b14db8a685a69230fe9212ff.jpg,0,0,0,1
under-exstrosion_59_jpg.rf.45f5c5c04ce568cf113840536b4cf0dd.jpg,0,0,0,1
blobs_143_jpg.rf.464fad04e69f6e72a9dfaf6d2831912a.jpg,0,0,0,1
under-exstrosion_148_jpg.rf.460560f33ebc2b34ab4d513f75a5fc95.jpg,0,0,0,1
blobs_31_jpg.rf.466590d1f98e4d85ac4793273c1f6376.jpg,0,0,0,1
stringing_83_jpg.rf.4614e2e64be5c2a6a11c86b20d145b0d.jpg,0,0,1,0
under-exstrosion_48_jpg.rf.466ab8529f0ef75ef2b4facf2320c260.jpg,0,0,0,1
blobs_69_jpg.rf.46756e5b11494cbfc25dce8ea237d790.jpg,0,0,0,1
OK_5_jpg.rf.46f095e38f08cfb6a1b159ef098bf9f8.jpg,1,0,0,0
spaghetti_22_jpg.rf.46d9959884ac26cb8c005ee42684ded4.jpg,0,1,0,0
OK2_48_jpg.rf.46d3c458b6ef82f21e4c379c99a03469.jpg,1,0,0,0
stringing_182_jpg.rf.47496b9ad0e75e5ca63ccdcad26f4e07.jpg,0,0,1,0
under-exstrosion_6_jpg.rf.46d62b5e8a22dde8e64c3bb2d4bf72f9.jpg,0,0,0,1
blobs_94_jpg.rf.47cc2b70e1a32e85318c9b70ce5d550d.jpg,0,0,0,1
blobs_97_jpg.rf.47b4e9d3c8046b7716c88ffc7d67fd48.jpg,0,0,0,1
stringing_95_jpg.rf.477d46bad8be9b78042cb515172ebffd.jpg,0,0,1,0
spaghetti_55_jpg.rf.486deedf3a2c00533d15f0ed72d00deb.jpg,0,1,0,0
OK_58_jpg.rf.488abc3ec3a4677f316d09a4030680b7.jpg,1,0,0,0
OK_19_jpg.rf.4874b2e57f3c3c07d305db105451f487.jpg,1,0,0,0
stringing_138_jpg.rf.48bfd012d827602405cebdaf9398627f.jpg,0,0,1,0
OK2_27_jpg.rf.4947bf32d3ac226831c4e033ad7db209.jpg,1,0,0,0
blobs_157_jpg.rf.491ffc50ca8f56a657df888a3497473b.jpg,0,0,0,1
stringing_8_jpg.rf.47d39346ee9b1aec4b7e8e1122376ef2.jpg,0,0,1,0
OK_115_jpg.rf.494e271f7f5ed7c7d5426c61b9a0152f.jpg,1,0,0,0
under-exstrosion_53_jpg.rf.4970c743e959ca59b1f17b571eb5fd9d.jpg,0,0,0,1
OK_89_jpg.rf.497de8a321751c9a1e287bc75daf13f1.jpg,1,0,0,0
OK2_9_jpg.rf.4973cd30ebdc33bb255e71b393717ec6.jpg,1,0,0,0
under-exstrosion_3_jpg.rf.49282b24ca832174c6b15929ed0ca621.jpg,0,0,0,1
spaghetti_5_jpg.rf.499fed546afba1cb74d909739d965be2.jpg,0,1,0,0
blobs_69_jpg.rf.49ff73dcf62de7c863767d1098f112ad.jpg,0,0,0,1
under-exstrosion_42_jpg.rf.4a059651c55f020d059272d57881a151.jpg,0,0,0,1
OK_89_jpg.rf.4a15124f82b0cc9b238a09a2e3c288a6.jpg,1,0,0,0
blobs_32_jpg.rf.4a219cf9c5297debd8607466c28763a4.jpg,0,0,0,1
stringing_26_jpg.rf.49bfe8f434fea7d41dcfd429766fff0c.jpg,0,0,1,0
blobs_118_jpg.rf.4a29cf7a2dd12bba24cd942a3b206d61.jpg,0,0,0,1
under-exstrosion_44_jpg.rf.4ac19477cc72c7488cc1bb003c7408b8.jpg,0,0,0,1
under-exstrosion_177_jpg.rf.4a373dadc0e454b12016982c222ad5da.jpg,0,0,0,1
stringing_55_jpg.rf.4b7401b4d019e648b802bcf2051c1a08.jpg,0,0,1,0
under-exstrosion_107_jpg.rf.4b4c5ffa38258416fb0f2c27cf4c43a7.jpg,0,0,0,1
blobs_157_jpg.rf.4b908788104e3929ce6cc3a61fe21825.jpg,0,0,0,1
stringing_54_jpg.rf.4ae28b3b65f6ee24e33b596bd33c6aea.jpg,0,0,1,0
OK2_91_jpg.rf.4bbc6bb7c6567070ec04c62cbfe7ab4b.jpg,1,0,0,0
under-exstrosion_57_jpg.rf.4b1a4a2e9c56207ffbdd67343e986332.jpg,0,0,0,1
blobs_58_jpg.rf.4b75f317dcb10fad763892cfb0b5b1a6.jpg,0,0,0,1
blobs_155_jpg.rf.4bda27a64c29c76c52930656146a8da2.jpg,0,0,0,1
spaghetti_92_jpg.rf.4cb810af9d0cc44cdbf55af67743b099.jpg,0,1,0,0
blobs_102_jpg.rf.4e1dc163c79fbb4e647ae53001f18ec5.jpg,0,0,0,1
spaghetti_56_jpg.rf.4c42f26c37a90fa70b2e49eaaf025215.jpg,0,1,0,0
stringing_12_jpg.rf.4ce651b514a9bc69536dfca7aa6d1d3c.jpg,0,0,1,0
blobs_140_jpg.rf.4de34408191ef1cb2d08f504ca128153.jpg,0,0,0,1
stringing_214_jpg.rf.4dcf5510f505fb05f76c029e9674355f.jpg,0,0,1,0
OK2_20_jpg.rf.4e4b2a237fb0df8dc0c40067c3eacf54.jpg,1,0,0,0
stringing_116_jpg.rf.4caa728735667c43bfaabc762218cc61.jpg,0,0,1,0
stringing_131_jpg.rf.4f0947d9f9a7ed611ab5dd008395de77.jpg,0,0,1,0
OK_16_jpg.rf.4f93ec101dbc88f6abbfc9fd6937d10b.jpg,1,0,0,0
stringing_87_jpg.rf.4f631b13a5e17e7906e05c812ba5423a.jpg,0,0,1,0
OK2_49_jpg.rf.4f1dc7b06c04025630584b0aeb677cb5.jpg,1,0,0,0
spaghetti_58_jpg.rf.5014b4dffb87f1c764ef295358888f5a.jpg,0,1,0,0
spaghetti_110_jpg.rf.5094f28731b639b99ec26ea85b374908.jpg,0,1,0,0
stringing_175_jpg.rf.50a1b5887fde032ecaca6458b94ea145.jpg,0,0,1,0
stringing_91_jpg.rf.50ae1d0c35aa9825cc363c45baec8016.jpg,0,0,1,0
stringing_16_jpg.rf.4ffa16ac9add424c2bd5d8d68298152c.jpg,0,0,1,0
under-exstrosion_140_jpg.rf.4fe2c1f19cea481200f53205786089f4.jpg,0,0,0,1
stringing_193_jpg.rf.50dda0ecbcac37a289fee0da8b65842a.jpg,0,0,1,0
OK2_36_jpg.rf.50fb814012bff902d0f5eed7e7d1397f.jpg,1,0,0,0
blobs_164_jpg.rf.51d9ac9eb8ea6f6e8ab6d98f90243ee6.jpg,0,0,0,1
OK_9_jpg.rf.524563980543d42f17e12b32433e7365.jpg,1,0,0,0
OK2_50_jpg.rf.51df874ef82c800424f8722b5343c355.jpg,1,0,0,0
OK2_95_jpg.rf.52727192075511427f5c4951870e0655.jpg,1,0,0,0
OK_29_jpg.rf.52b5fb25d8a562cb1110833129b6f9f2.jpg,1,0,0,0
OK_70_jpg.rf.52b813e7182c42b1d326edfacb4f20be.jpg,1,0,0,0
OK_94_jpg.rf.524ac3a6e08b706a1722394f006779c8.jpg,1,0,0,0
OK2_77_jpg.rf.53477c1bb28484e85d0fdf32fd958d94.jpg,1,0,0,0
under-exstrosion_136_jpg.rf.52fbd275ae89579560368e860c8a517b.jpg,0,0,0,1
blobs_92_jpg.rf.5353f285535cd606f1e8022e86e1fc66.jpg,0,0,0,1
stringing_151_jpg.rf.5397834d9c12182b9d81952afdce8ec4.jpg,0,0,1,0
